ID,Name,ProgramType,Address1,Address2,City,StateAbbr,StateName,Zip,Phone,GeneralEmail,Fax,WebSiteUrl,Latitude,Longitude,Distance,OpenHour,CenterIsOpen,CenterStatus,WhyClosed,IsValid,ServiceMessage,ContactName,ContactEmail,ContactPhone
32747088,Otsego County - Youth Bureau,Youth Service Provider,197 Main Street,,Cooperstown,NY,New York,13326,607-547-4329,,607-547-4260,https://www.otsegocountyny.gov/departments/youth_bureau/index.php,42.700835,-74.929178,,,,,,1,Programs for justice-impacted job seekers,Kathleen A. DeJong,dejongk@otsegocounty.com,607-547-4329
32747058,Cortland County - Youth Bureau,Youth Service Provider,35 Port Watson Street,,Cortland,NY,New York,13045,607-753-3021,,,https://cortlandyb.recdesk.com/Community/Page?pageId=4518,42.60104,-76.1764,,,,,,1,Programs for justice-impacted job seekers,ReBecca Canzano,rcanzano@cortland-co.org,607-758-5509
30260,Cortland Works Career Center,Comprehensive Center,99 Main Street,,Cortland,NY,New York,13045,607-756-7585,sphillips@cortland-co.org,607-756-5531,https://www.cayugacortlandworks.org/,42.598172,-76.180238,,M-F:  8:30 a.m. - 4:30 p.m.,Y,,,1,,Alexis Amsden,aamsden@cortlandcountyny.gov,607-218-3758
32747106,"United Way of Long Island, Inc. - YouthBuild",Youth Service Provider,819 Grand Blvd.,,Deer Park,NY,New York,11729,631-940-3700,,,https://www.unitedwayli.org/youthbuild-long-island,40.762109,-73.308549,,,,,,1,,Elizabeth Morgan,elizabeth@unitedwayli.org,
32503374,CDO Workforce - Delhi,Affiliate Center,1 Courthouse Square,Suite 3,Delhi,NY,New York,13753,607-832-5777,,607-832-6078,https://www.cdoworkforce.org/for-job-seekers/career-development,42.278351,-74.916923,,Monday-Friday:  9:00 a.m. - 4:00 p.m.,Y,,,1,,Shivaun Gano,shivaun.gano@co.delaware.ny.us,607-832-5777
32747060,Delaware County - Youth Bureau,Youth Service Provider,111 Main Street,Suite 4,Delhi,NY,New York,13753,607-832-5300,,607-832-6030,https://www.co.delaware.ny.us/departments/dss/dss.htm,42.27718,-74.91549,,,,,,1,Programs for justice-impacted job seekers,"Dana Scuderi-Hunter, MSW",Dana.Scuderi@dfa.state.ny.us,607-832-5400
1610231,Chautauqua Works,Comprehensive Center,407 Central Avenue,,Dunkirk,NY,New York,14048,716-366-9015,kgeise@chautauquaworks.com,716-366-2118,https://www.chautauquaworks.com/,42.48293,-79.334486,,M-F:  8:30 a.m.-4:30 p.m.,Y,,,1,,Alexander Szymanski,aszymanski@chautauquaworks.com,716-487-5154
20102556,Elizabethtown One Work Source Center,Comprehensive Center,7572 Court Street,Suite 2; PO Box 848,Elizabethtown,NY,New York,12932,518-873-3207 ext.254,jmarinelli@acapinc.org,,https://www.ncworkforce.com/our-services,44.21444,-73.59275,,Mon-Friday 8:30am - 3pm  (Appointments appreciated),Y,,,1,,Robin Allen Mussen,rmussen@acapinc.org,518-873-3207 ext.249
32747063,Essex County - Youth Bureau,Youth Service Provider,7533 Court Street,P.O. Box 217,Elizabethtown,NY,New York,12932,518-873-3630,Daniel.Sadowski@essexcountyny.gov,518-873-3633,https://essexcountyny.gov/department-of-social-services/,44.21399,-73.59657,,,,,,1,Programs for justice-impacted job seekers,Mr. Daniel E. Sadowski,dsadowski@co.essex.ny.us,518-873-3719
2615212,Elmhurst Workforce1 Career Center,Affiliate Center,90-02 Queens Blvd.,2nd floor,Elmhurst,NY,New York,11373,718-321-6307,flushing@labor.ny.gov,718-886-3753,https://www.nyc.gov/site/sbs/careers/careers.page,40.733659,-73.872806,,"Monday through Friday, 8:30 a.m. to 5:00 p.m.",Y,,,1,,Maritza Zarzuela,Maritza.Zarzuela@labor.ny.gov,718-321-6307
32747054,Chemung County - Youth Bureau,Youth Service Provider,599 Harris Hill Road,,Elmira,NY,New York,14903,607-737-2907,,607-737-0435,https://ny-chemungcounty.civicplus.com/501/Youth-Bureau,42.12481,-76.89228,,,,,,1,Programs for justice-impacted job seekers,Mr. Robert L. Harris Jr.,bharris@co.chemung.ny.us,607-737-2907
8113844,"Elmira Career Center, CSS Workforce NY",Comprehensive Center,Corning Community College Academic and Workforce Center,318 Madison Ave,Elmira,NY,New York,14901,"607-733-7131, Ext. 2112",elmira@labor.ny.gov,607-735-0890,https://csswfny.com/postcategory.php?c=JobSeeker,42.0929336547852,-76.8089218139648,,Monday thru Friday: 9:00 a.m.- 4:00 p.m. Closed 12:00 p.m. - 1:00 p.m.,Y,,,3,,Kelly McGowan - Youth Navigator,kelly.mcgowan@csswfny.com,607-733-7131 ext.2125
32801853,America Works - Queens - Far Rockaway,Youth Service Provider,1931 Mott Avenue,2nd Floor,Far Rockaway,NY,New York,11691,718-673-6700,info@americaworks.com,,https://americaworks.com/contact/,40.603873,-73.752725,,,,,,1,Programs for justice-impacted job seekers,,,
32747076,Montgomery County - Youth Bureau,Youth Service Provider,64 Broadway,P.O. Box 1500,Fonda,NY,New York,12068-1500,518-853-4355,,518-853-8299,https://www.co.montgomery.ny.us/web/sites/departments/youth/default.asp,42.958096,-74.380888,,,,,,1,Programs for justice-impacted job seekers,Ms. Brenda Rava,brava@co.montgomery.ny.us,518-853-4355
2013150,LEAP,Comprehensive Center,383 Broadway,Suite B003A,Fort Edward,NY,New York,12828,518-746-2391,roberta.davis@leapservices.org,518-746-2392,https://www.leapservices.org/employment/,43.286271,-73.586667,,M-F:  8:30 a.m. - 4:00 p.m.,Y,,,1,,Amanda Altheiser,amanda.altheiser@leapservices.org,518-746-2391 ext.6
32747108,Warren/Washington County - Youth Bureau,Youth Service Provider,383 Broadway,"Building B, Room 17",Fort Edward,NY,New York,12828,518-746-2330,,,https://ny-washingtoncounty.civicplus.com/165/Youth-Bureau,43.28712,-73.58675,,,,,,1,Programs for justice-impacted job seekers,Mr. Michael Gray,mgray@co.washington.ny.us,518-746-2328
22974,Oswego County Workforce New York,Comprehensive Center,200 North Second Street,,Fulton,NY,New York,13069,315-591-9000,ocwny@oswegocounty.com,315-591-9047,https://www.ocwny.org/,43.330207,-76.416133,,M-F: 8:30 a.m. - 4:30 p.m.,Y,,,1,,Elizabeth Barone-Kapuscinski,Elizabeth.kapuscinski@oswegocounty.com,315-591-9010
32747072,Livingston County - Youth Bureau,Youth Service Provider,6 Court Street,Room 106,Geneseo,NY,New York,14454,585-243-6909,,585-243-7598,https://www.livingstoncountyny.gov/369/Youth-Bureau-Funded-Programs,42.80048,-77.81659,,,,,,1,Programs for justice-impacted job seekers,Mr. Ryan Snyder,rsnyder@co.livingston.ny.us,585-243-7047
32095522,Livingston County Center - Office of Workforce Development,Comprehensive Center,6 Court Street,Room 105,Geneseo,NY,New York,14454,585-243-7047,geneseo.does@labor.ny.gov,585-243-7918,https://www.livingstoncountyny.gov/285/Workforce-Development,42.800295,-77.816348,,8am to 4pm Monday - Friday,Y,,,1,,Kate Hilfiker,chilfiker@co.livingston.ny.us,585-243-7047
2010394,Gloversville Workforce Solutions Center,Affiliate Center,43-47 North Main Street,,Gloversville,NY,New York,12078,518-842-3676,,518-773-8202,https://fmsworkforcesolutions.org,43.051869,-74.344689,,Wednesday & Thursday - Adult Services-Resource Room Open 8:30am-4:30pm closed 12:30pm -1:00pm.,Y,Affiliate American Job Center,Affiliate American Job Center,1,,Kasper Stephens,kstephens@fmsworkforcesolutions.org,518-842-3676 ext.3023
32747086,Orange County - Youth Bureau,Youth Service Provider,40 Matthews Street,Suite 301,Goshen,NY,New York,10924,845-615-3620,,845-346-1170,https://www.orangecountygov.com/657/Youth-Bureau,41.398332,-74.336915,,,,,,1,Programs for justice-impacted job seekers,Ms. Rachel Wilson,rwilson@orangecountygov.com,845-615-3612
32747101,Suffolk County - Youth Bureau,Youth Service Provider,100 Veterans Memorial Highway,PO Box 6100,Hauppauge,NY,New York,11788,631-853-8270,youth.services@suffolkcountyny.gov,631-853-8271,https://www.suffolkcountyny.gov/,40.822896,-73.208818,,,,,,1,Programs for justice-impacted job seekers,Roderick Pearson,Roderick.Pearson@suffolkcountyny.gov,631-853-8270
31328124,The  Employment Center at Suffolk County Department of Labor,Comprehensive Center,725 Veterans Memorial Highway,Building 17,Hauppauge,NY,New York,11788,631-853-6600,Hauppauge@labor.ny.gov,631-853-6670,https://dol.ny.gov/find-job-0,40.822998,-73.208373,,"Monday thru Friday, 8:30 a.m. - 4:30 p.m.",Y,,,1,,Stacey Lesko,stacey.lesko@suffolkcountyny.gov,631-853-6600
8144312,HempsteadWorks Career Center,Comprehensive Center,50 Clinton Street,"Suite 400, Hempstead Executive Plaza",Hempstead,NY,New York,11550,516-485-5000,contactus@hempsteadworks.com,516-485-5009,https://www.hempsteadworks.com,40.707729,-73.618814,,M-F:  9:00 a.m. - 4:45 p.m.,Y,,,1,,Myesha Arvon,Marvon@Hempsteadworks.com,516-485-5000 ext.1130
32747069,Herkimer County - Youth Bureau,Youth Service Provider,109 Mary Street,Suite 1110,Herkimer,NY,New York,13350,315-867-1213,,315-867-1497,https://www.herkimercountyny.gov/departments/youth-bureau/,43.02884,-74.9881,,,,,,1,Programs for justice-impacted job seekers,Ms. Gina Giacovelli,ginagiacovelli@herkimercounty.org,315-867-1213
31230565,Herkimer Working Solutions Career Center,Comprehensive Center,320 N Prospect Street,,Herkimer,NY,New York,13350,315-867-1400,nwilson@herkimercountyny.gov,315-867-1313,https://www.working-solutions.org/job-seekers/,43.027369,-74.989853,,"M-F: 8:00 a.m.-4:30 p.m. (4:00 p.m. after Memorial Day, observed to after Labor Day).",Y,,,1,,Makayla Miller,mmiller@herkimercountyny.gov,315-867-1400
32802009,Working Solutions - Herkimer,Youth Service Provider,320 N Prospect Street,,Herkimer,NY,New York,13350,315-867-1400,hceta@herkimercounty.org,,https://www.working-solutions.org/,43.027765,-74.988998,,,,,,1,Programs for justice-impacted job seekers,,,
32747703,Ontario County - Youth Bureau,Youth Service Provider,3010 County Complex Drive,,Hopewell,NY,New York,14424,585-396-4023,,585-396-4528,https://ontario-county.wixsite.com/youth-bureau,42.885315,-77.211654,,,,,,1,Programs for justice-impacted job seekers,Marsha Foote,marsha.foote@co.ontario.ny.us,585-396-4023
8114646,"Hornell Career Center, CSS Workforce NY",Affiliate Center,State Office Building,107 Broadway,Hornell,NY,New York,14843,607-324-8388,labordewshornell@labor.ny.gov,607-324-6330,https://csswfny.com/index.php?page=job-seeker-services,42.3334,-77.6536,,M-F: 8:30 a.m. - 4:30 p.m.,Y,,,3,,Jaime Talada,jaime.talada@csswfny.com,607-346-2413
32747700,Columbia County - Youth Bureau,Youth Service Provider,25 Railroad Ave,P.O. Box 458,Hudson,NY,New York,12534,518-828-9411,,518-828-5401,https://ocfs.ny.gov/programs/youth/ya-services/youth-bureaus.php,42.2495,-73.77862,,,,,,1,Programs for justice-impacted job seekers,Ms. Jessica Nabozny,Jessica.nabozny@columbiacountyny.com,518-828-9411 ext. 2107
9514,Columbia Greene Workforce New York,Comprehensive Center,4400 Route 23,"Columbia Greene Community College, Professional Academic Center",Hudson,NY,New York,12534,518-697-6510,one-stop@sunycgcc.edu,518-822-2007/518-828-8474,https://dol.ny.gov/career-centers,42.221619,-73.82152,,M-F:  8:30a.m. - 4:00 p.m.,Y,,,1,,Rebecca Preusser,rebecca.preusser@sunyccgc.edu,518-697-6514
32747068,Hamilton County - Youth Board,Youth Service Provider,143 White Birch Lane,,Indian Lake,NY,New York,12842,518-648-5355,rkleppang.hccs@frontiernet.net,518-648-6437,https://ocfs.ny.gov/programs/youth/ya-services/youth-bureaus.php,43.777989,-74.260133,,,,,,1,Programs for justice-impacted job seekers,Mr. Robert Kleppang,rkleppang.hccs@frontiernet.net,518-648-5355
32747036,ACT for Youth Center for Community Action,Youth Service Provider,294 Caldwell Hall,,Ithaca,NY,New York,14853,607-255-7736,act4youth@cornell.edu,607-255-8562,https://www.actforyouth.net/,42.4503059387207,-76.4827194213867,,,,,,3,,,,
32747104,Tompkins County - Youth Services,Youth Service Provider,320 West MLK Jr./State Street,,Ithaca,NY,New York,14850,607-274-5310,,607-274-5313,https://www.tompkinscountyny.gov/All-Departments/Youth-Services,42.4398758,-76.5030917,,,,,,1,Programs for justice-impacted job seekers,Ms. Amie Hendrix,ahendrix@tompkins-co.org,607-274-5310
33614,Tompkins Workforce New York Career Center - Ithaca,Comprehensive Center,171 East State Street/Martin Luther King Jr St,"Center Ithaca, Suite 241",Ithaca,NY,New York,14850,607-272-7570,firststop@tompkins-co.org,607-273-0568,https://www.tompkinscountyny.gov/All-Departments/Workforce-Development,42.4479,-76.494,,M-F:  8:30am - 4:30pm,Y,,,3,,Tai Basilius,tbasilius@tompkins-co.org,607-272-7570
32801854,America Works - Queens - Jamaica,Youth Service Provider,88-11 165th Street,9th Floor,Jamaica,NY,New York,11432,718-206-9675,info@americaworks.com,,https://americaworks.com/contact/,40.7082638,-73.7963248,,,,,,1,Programs for justice-impacted job seekers,,,
2012564,Queens Workforce1 Career Center,Comprehensive Center,168-25 Jamaica Avenue,2nd Floor,Jamaica,NY,New York,11432,718-557-6735 / 718-557-6755,workforce1Queens@grantassociatesinc.com,718-297-6395,https://www.nyc.gov/site/sbs/careers/wf1-career-centers.page,40.706679,-73.79183,,M-F:  8:30am - 5:00pm,Y,,,1,,Michele Wade,wade.michele@jobcorps.org,347-564-6042
32747112,YMCA of Greater New York - Y Step,Youth Service Provider,89-25 Parsons Boulevard,,Jamaica,NY,New York,11432,718-739-6600,,,https://ymcanyc.org/programs,40.7040623452749,-73.7983919358863,,,,,,1,,Clare Dwyer,cdwyer@ymcanyc.org,
32710282,Chautauqua Works,Comprehensive Center,4 East 3rd Street,,Jamestown,NY,New York,14701,716-661-9553,Jamestown@labor.ny.gov,716-664-9184,https://www.chautauquaworks.com/,42.096331,-79.241089,,8:30 AM - 4:30 PM  Monday - Friday,Y,,,1,,Leann Austin,LAustin@chautauquaworks.com,716-487-5134
33050,Broome-Tioga Workforce New York,Comprehensive Center,501 Reynolds Road,,Johnson City,NY,New York,13790,607-778-2136,btworks@labor.ny.gov,607-778-3011,https://dol.ny.gov/location/broome-tioga-workforce-new-york,42.12972833,-75.97506333,,Monday - Friday 8am - 4pm,Y,,,1,,Carry Thomas,cthomas@co.broome.ny.us,607-778-6463
17983,Ulster County Career Center,Comprehensive Center,521 Boices Lane,535 Boices Lane (mailing address),Kingston,NY,New York,12401,845-443-8066,oet@co.ulster.ny.us,845-340-3165,https://ulsterworks.com/,41.967889,-74.00241,,M-F:  8:30 a.m. - 5:00 p.m.,Y,,,1,,Danica Pierre-Louis,dapl@co.ulster.ny.us,845-334-5722
32747105,Ulster County Youth Bureau,Youth Service Provider,304 Flatbush Avenue,,Kingston,NY,New York,12401,845-334-5264,,845-334-5587,https://ulstercountyny.gov/youth-bureau,41.9405791183877,-73.9882161229313,,,,,,1,Programs for justice-impacted job seekers,Evelyn Clarke,ecla@co.ulster.ny.us,845-334-5264
32802127,Ulster Youthbuild,Youth Service Provider,"2 Main Street, Box 5",,Kingston,NY,New York,12401,845-331-2381,uyb.sprance@gmail.com,,https://ulsteryouthbuild.weebly.com/,41.93317,-74.01657,,,,,,1,,,,
32747051,Cattaraugus County - Youth Bureau,Youth Service Provider,207 Rock City Street,,Little Valley,NY,New York,14755,716-938-2601,,,https://www.cattco.gov/youth-bureau/youth-bureau,42.24995,-78.80018,,,,,,1,Programs for justice-impacted job seekers,Dr. Anthony Evans,alevans@cattco.org,716-938-2611
32801868,The Fortune Society,Youth Service Provider,29-76 Northern Boulevard,,Long Island City,NY,New York,11101,212-691-7554,info@fortunesociety.org,,https://fortunesociety.org/,40.7503705,-73.9345638,,,,,,1,Programs for justice-impacted job seekers,,,
32801860,Urban Upbound,Youth Service Provider,12-11 40th Ave,,Long Island City,NY,New York,11101,718-784-0877,,,https://urbanupbound.org/,40.7557652,-73.9418667,,,,,,1,Programs for justice-impacted job seekers,,,
32747071,Lewis County - Youth Bureau,Youth Service Provider,5274 Outer Stowe Street,,Lowville,NY,New York,13367,315-376-5746,Penny.Demo@dfa.state.ny.us,315-376-6189,https://lewiscountyny.gov/departments/youth-bureau/,43.78006,-75.49901,,,,,,1,Programs for justice-impacted job seekers,Penny Demo,Penny.Demo@dfa.state.ny.us ,315-376-5411
32498456,The Workplace - Lewis County,Comprehensive Center,5274 Outer Stowe Street,PO Box 193,Lowville,NY,New York,13367,315-376-5800,lewisonestop@dfa.state.ny.us,315-376-5328,https://www.jeffersoncountyny.gov/Theworkplace,43.780388,-75.49951,,M-F:  8:30 a.m. - 4:30 p.m.,Y,,,1,,Thomas Fulmer,Thomas.Fulmer@dfa.state.ny.us,315-376-5410
32747109,Wayne County - Department of Aging & Youth,Youth Service Provider,1519 Nye Road,Suite 300,Lyons,NY,New York,14489,315-946-5624,,315-946-5649,https://web.co.wayne.ny.us/157/Aging-Youth,43.060529,-77.029893,,,,,,1,Programs for justice-impacted job seekers,Ms. Penny Shockley,PShockley@co.wayne.ny.us,315-946-5624
20102918,Franklin County OneWorkSource Center,Comprehensive Center,158 Finney Boulevard,,Malone,NY,New York,12953,518-481-5755 or 1-877-410-5751,,518-481-6663,https://www.ncworkforce.com,44.840363,-74.301082,,M-F 8:00am-4:00pm,Y,,,1,,Linda Marshall,linda@oneworksource.com,518-481-5755
32747053,Chautauqua County - Youth Bureau,Youth Service Provider,7 North Erie Street,,Mayville,NY,New York,14757,716-753-4725,,716-753-4794,https://chqgov.com/humansocial-services/youth-bureau,42.25605,-79.50495,,,,,,1,Programs for justice-impacted job seekers,Ms. Patricia Yokom, YokumP@co.chautauqua.ny.us ,716-753-4725
32790,Orange Works Career Center - Middletown,Comprehensive Center,18 Seward Ave.,1st Floor,Middletown,NY,New York,10940,845-360-0310,,845-360-9303,https://www.orangecountygov.com/352/Employment-Training,41.45456,-74.43745,,M-F:  9:00am to 5:00pm,Y,,,1,,Karina Fabiano,kfabiano@orangecountygov.com,845-346-0325
32747102,Sullivan County - Youth Bureau,Youth Service Provider,100 N Street,P.O. Box 5012,Monticello,NY,New York,12701,845-807-0394,,845-807-0399,https://www.sullivanny.gov/Departments/Youthbureau,41.6588,-74.69186,,,,,,1,Programs for justice-impacted job seekers,Lesia Snihura,lesia.snihura@co.sullivan.ny.us,845-807-0396
91095,Sullivan County Career Center - Monticello,Comprehensive Center,50 North Street,,Monticello,NY,New York,12701,845-794-3340,,845-791-6851,https://www.sullivanny.gov/Departments/Workforcedevelopment,41.656897,-74.688267,,M-F:  8:30 a.m. - 5:00 p.m.,Y,,,1,,Krista Berger,Krista.Berger@sullivanny.gov,845-807-0618
261304,CSS Workforce NY Career Center,Affiliate Center,323 Owego Street,Unit 11,Montour Falls,NY,New York,14865,607-535-6840,,607-535-6845,https://csswfny.com/index.php?page=job-seeker-services,42.341402,-76.841375,,M-F:  8:30am-4:30pm; Closed for lunch from 12:00pm-1:00PM,Y,,,1,,Kelly McGowan,kelly.mcgowan@csswfny.com,
32747096,Schuyler County - Youth Bureau,Youth Service Provider,323 Owego Street,Unit 3 & 4,Montour Falls,NY,New York,14865,607-535-6236,,607-535-8377,https://www.schuylercounty.us/214/Youth-Bureau,42.34078,-76.84111,,,,,,1,Programs for justice-impacted job seekers,Ms. JoAnn Fratarcangelo,jfratarcangelo@co.schuyler.ny.us,607-535-6800
32747035,Abyssinian Development Corporation: YouthBuild Program,Youth Service Provider,2283 Adam Clayton Powell Jr. Blvd,,New York,NY,New York,10030,646-442-6599,contactadc@adcorp.org,,https://www.adcorp.org/,40.814657,-73.943735,,,,,,1,Programs for justice-impacted job seekers,,,
32747699,All Stars Project New York,Youth Service Provider,543 W 42nd Street,,New York,NY,New York,10036,212-941-9400 ext. 421,nyprograms@allstars.org,,https://allstars.org/locations/new-york/,40.7604983509536,-73.9974145884804,,,,,,1,,,,
32801855,America Works - Manhattan - 45th Street,Youth Service Provider,228  E. 45th Street,16th Floor,New York,NY,New York,10017,212-599-5627,info@americaworks.com,,https://americaworks.com/contact/,40.751825,-73.971762,,,,,,1,Programs for justice-impacted job seekers,,,
32838254,America Works - Manhattan - 5th Avenue,Youth Service Provider,5th Avenue,,New York,NY,New York,10017,212-947-5627,info@americaworks.com,,https://americaworks.com/contact/,40.75251605,-73.98159925,,,,,,2,Programs for justice-impacted job seekers,,,
32801879,Back on My Feet,Youth Service Provider,133 E 58th St,,New York,NY,New York,10022,215-772-1080,info@backonmyfeet.org,,https://backonmyfeet.org/partner/program-partners/,40.762122,-73.968792,,,,,,1,Programs for justice-impacted job seekers,,,
32747039,Big Brothers Big Sisters of New York City,Youth Service Provider,40 Rector Street,,New York,NY,New York,10006,212-686-2042,help@bigsnyc.org,646-791-3137,https://www.bigsnyc.org/,40.70863,-74.01466,,,,,,1,,,,
32801857,Catholic Charities - Archdiocese of New York,Youth Service Provider,1011 First Avenue,11th Floor,New York,NY,New York,10022,888-744-7900,,,https://catholiccharitiesny.org/what-we-do/families/,40.757551,-73.964013,,,,,,1,Programs for justice-impacted job seekers,,,
32801869,Center for Justice Innovation,Youth Service Provider,520 8th Avenue,18th Floor,New York,NY,New York,10018,646-386-3100,partnerships@innovatingjustice.org,,https://www.innovatingjustice.org/programs,40.753614,-73.991876,,,,,,1,Programs for justice-impacted job seekers,,,
32801861,EXODUS Transitional Community - East Harlem Wellness Center,Youth Service Provider,2271 Third Avenue,2nd Floor,New York,NY,New York,10035,917-492-0990,,212-722-6669,https://www.etcny.org/wilderness,40.802779,-73.936857,,,,,,1,Programs for justice-impacted job seekers,,,
32765715,Genesys Works New York,Youth Service Provider,55 Exchange Place,Suite 503,New York,NY,New York,10005,917-771-2421,info.nyc@genesysworks.org,,https://genesysworks.org/,40.70622,-74.01075,,,,,,1,,,,
32747701,National Academy Foundation,Youth Service Provider,218 W 40th Street,5th Floor,New York,NY,New York,10018,212-635-2400,,212-635-2409,https://naf.org/about,40.75507,-73.98886,,,,,,1,,,,
32747080,New York City - Department of Youth & Community Development,Youth Service Provider,2 Lafayette St,,New York,NY,New York,10007,646-343-6800,,,https://www.nyc.gov/site/dycd/involved/boards-and-councils/nyc-youth-board.page,40.7136,-74.007,,,,,,3,Programs for justice-impacted job seekers,William Chong,BChong@dycd.nyc.gov,212-442-6006
32801872,"New York Urban League, Inc.",Youth Service Provider,675 3rd Avenue,Suite 2221-30,New York,NY,New York,10017,212-926-8000,,,https://www.nyul.org/,40.750973,-73.973862,,,,,,1,Programs for justice-impacted job seekers,,,
32747082,npower - Harlem,Youth Service Provider,315 E 105th Street,Suite 104,New York,NY,New York,10029,,admissionsHarlem@npower.org,,https://www.npower.org/locations/,40.78977,-73.94193,,,,,,1,,,,
32801864,Osborne Association - Manhattan,Youth Service Provider,2090 Adam Clayton Powell Jr. Blvd,,New York,NY,New York,10027,212-324-5577,info@osborneny.org,,https://www.osborneny.org/,40.808751,-73.948865,,,,,,1,Programs for justice-impacted job seekers,,,
32838261,Per Scholas - Stanley Isaacs Neighborhood Center,Youth Service Provider,1792 1st Avenue (93rd St),,New York,NY,New York,10128,646-991-8647,info@perscholas.org,,https://perscholas.org/locations/new-york/,40.780854,-73.945937,,,,,,1,,,,
32801887,Seedco,Youth Service Provider,513 W 207th Street,,New York,NY,New York,10034,212-473-0255,,,https://seedco.org/individualswithcriminaljusticeinvolvement/,40.865056,-73.919164,,,,,,1,Programs for justice-impacted job seekers,,,
32747098,Settlement Housing Fund Inc.,Youth Service Provider,247 37th Street,4th Floor,New York,NY,New York,10018,212-265-6530,MOREINFO@SHFINC.ORG,,https://www.settlementhousingfund.org/,40.75388,-73.9913,,,,,,1,,Alexa Sewell,asewell@shfinc.org,
32747099,Sheltering Arms Children and Family Services,Youth Service Provider,25 Broadway,18th Floor,New York,NY,New York,10004,212-675-1000,info@shelteringarmsny.org,,https://shelteringarmsny.org/,40.705764,-74.013984,,,,,,1,,,,
32801866,STRIVE - New York,Youth Service Provider,205 East 122nd Street,3rd Floor,New York,NY,New York,10035,212-360-1100,,,https://strive.org/national-programs,40.8020058,-73.936644,,,,,,1,Programs for justice-impacted job seekers,,,
32801867,"The Doe Fund, Inc.",Youth Service Provider,345 E 102nd St.,#305,New York,NY,New York,10029,212-628-5207,info@doe.org,,https://www.doe.org/programs/?programID=13,40.787447,-73.941991,,,,,,1,Programs for justice-impacted job seekers,,,
32801870,Volunteers of America - Greater New York,Youth Service Provider,135 West 50th Street,9th Floor,New York,NY,New York,10020,212-873-2600,,,https://www.voa-gny.org/,40.760918,-73.982271,,,,,,1,Programs for justice-impacted job seekers,,,
32801871,Women's Prison Association,Youth Service Provider,347 East 10th Street,,New York,NY,New York,10009,646-292-7710,info@wpaonline.org,,https://www.wpaonline.org/programs/,40.7268605,-73.9796237,,,,,,1,Programs for justice-impacted job seekers,,,
17143931,Finger Lakes Works  - Newark,Comprehensive Center,1100 Technology Parkway,Suite 601,Newark,NY,New York,14513,315-221- 5969,Lyons@labor.ny.gov,315-221-5982,https://fingerlakesworks.com/category/job-seekers/,43.028062,-77.092993,,M-F: 8:00 a.m. - 4:00 p.m.,Y,,,1,,Jeremy Hughes,JHughes@soduscsd.org,
32801883,EXODUS Transitional Community - Newburgh,Youth Service Provider,85 Grand Street,,Newburgh,NY,New York,12550,845-565-2700,,,https://www.etcny.org/,41.501952,-74.00974,,,,,,1,Programs for justice-impacted job seekers,,,
30384,Orange Works Career Center - Newburgh,Comprehensive Center,3 Washington Center,The Maple Bldg 4th Floor,Newburgh,NY,New York,12550,845-568-5090 or 845-568-5377,Kpatsalos@orangecountygov.com,845-568-5381,https://www.orangecountygov.com/352/Employment-Training,41.500944,-74.008179,,M-F:  9:00am to 5:00 pm,Y,,,1,,Karina Fabiano,KFabiano@orangecounty.gov.com,845-360-0325
32838256,Osborne Association - Newburgh,Youth Service Provider,388 Ann Street,,Newburgh,NY,New York,12550,845-345-9845,info@osborneny.org,,https://www.osborneny.org/,41.5004078,-74.0250418,,,,,,1,Programs for justice-impacted job seekers,,,
30482,Niagara,Comprehensive Center,1001 Eleventh Street,,Niagara Falls,NY,New York,14301,716-278-8108,info@worksourceone.com,716-278-8585,https://www.niagaracounty.gov/worksource_one/index.php,43.099195,-79.05085,,M - F:  8:30 a.m. - 3;00 p.m. Closed from 12:00-1:00 to clean,Y,,,1,,Dawn Cody,Dawn.Cody@niagaracounty.com,716-278-8182
32747081,Niagara County - Youth Bureau,Youth Service Provider,301 10th Street,,Niagara Falls,NY,New York,14302,716-278-6872,,716-278-6875,https://www.niagaracounty.gov/departments/s-z/social_services/youth_bureau.php,43.0868812,-79.0495982,,,,,,1,,Meghan Lutz,Meghan.Lutz@niagaracounty.com,716-278-6872
31242300,CDO Workforce Center - Chenango County,Comprehensive Center,5640 State Highway 12,Suite 10,Norwich,NY,New York,13815,607-334-2201,tdaniels@chenangocountyny.gov,,https://www.cdoworkforce.org/for-job-seekers/career-development,42.514835,-75.521041,,M-F 8:30 a.m. - 5:00 p.m.,Y,,,1,,Silke Mahardy,silkemahardy@chenangocountyny.gov,607-371-7015
32747055,Chenango County - Youth Bureau,Youth Service Provider,5 Court Street,,Norwich,NY,New York,13815,607-337-1656,kathyc@co.chenango.ny.us,607-337-1435,https://www.chenangocountyny.gov/233/Youth-Bureau,42.5313,-75.52525,,,,,,1,Programs for justice-impacted job seekers,Ms. Kathryn Clemens,kathyc@co.chenango.ny.us,607-337-1656
32710283,Rockland Works Career Center,Comprehensive Center,131 N. Midland Avenue,,Nyack,NY,New York,10960,845-770-2900,RocklandWorks@rboces.org,,https://sunyrockland.edu/services/career-advising/,41.095646,-73.922194,,Monday - Friday  8:30 AM - 4:30 PM,Y,,,1,,Laura Lima,Lcisneros@rboces.org,845-770-2900 ext.3269
